area,perimeter,width,height,aspect_ratio,target_size
870.3081108629704,119.17605590820312,41,36,1.1388888572530873,1.0
725.0619445871562,107.7105655670166,36,36,0.999999972222223,1.0
561.253578428179,94.76333045959473,32,32,0.9999999687500011,1.0
649.7319121174514,101.95969200134277,37,37,0.9999999729729737,1.0
618.7755978740752,99.50181198120117,36,36,0.999999972222223,1.0
454.29896868765354,85.2574577331543,31,31,0.9999999677419364,1.0
392.1889857891947,79.21527671813965,29,29,0.9999999655172426,1.0
630.0959730707109,100.4099235534668,37,36,1.027777749228396,1.0
733.7720219939947,108.35326385498047,40,39,1.0256409993425386,1.0
678.6581080183387,104.20559310913086,38,37,1.0270269992695407,1.0
458.51669106818736,85.79672813415527,31,31,0.9999999677419364,1.0
555.2147343754768,94.71531867980957,32,29,1.1034482378121298,1.0
967.4424568712711,124.41971206665039,42,42,0.9999999761904769,1.0
709.9202398136258,107.9954833984375,24,33,0.7272727052341605,1.0
548.4555358104408,93.67676162719727,33,33,0.9999999696969707,1.0
625.9175226911902,100.07854080200195,34,34,0.9999999705882362,1.0
561.2410892713815,94.76239776611328,34,35,0.9714285436734702,1.0
644.7893183417618,101.58967208862305,36,35,1.0285713991836745,1.0
603.3716562502086,98.25508308410645,36,36,0.999999972222223,1.0
464.73890322446823,86.23147773742676,31,31,0.9999999677419364,1.0
398.50752689503133,79.8508415222168,29,29,0.9999999655172426,1.0
530.6910387398675,92.1475887298584,33,33,0.9999999696969707,1.0
405.7003458617255,80.64226722717285,28,28,0.9999999642857155,1.0
216.09515511989594,59.4720458984375,18,13,1.384615278106517,1.0
677.067933563143,104.08871459960938,34,34,0.9999999705882362,1.0
540.5884619336575,93.00911140441895,32,32,0.9999999687500011,1.0
702.2401526123285,105.99957275390625,38,39,0.9743589493754116,1.0
538.9751364178956,92.86690902709961,32,32,0.9999999687500011,1.0
723.5924024451524,107.59968948364258,39,39,0.999999974358975,1.0
421.6271431520581,82.13558197021484,31,30,1.03333329888889,1.0
567.1734920404851,95.26279640197754,34,33,1.0303029990817274,1.0
626.4543756470084,100.1167049407959,36,37,0.9729729466764069,1.0
565.472998637706,95.13483619689941,30,31,0.9677419042663902,1.0
580.9879046212882,96.4156608581543,34,34,0.9999999705882362,1.0
1502.738975379616,155.13990020751953,54,55,0.9818181639669425,2.0
1629.9142813831568,161.61458587646484,52,54,0.9629629451303159,2.0
1090.7686296878383,132.11029434204102,47,48,0.9791666462673616,2.0
1613.2322510629892,161.05594635009766,58,57,1.0175438417974765,2.0
1306.145922716707,144.59583282470703,52,51,1.0196078231449448,2.0
1346.2179092438892,146.91931915283203,48,46,1.0434782381852556,2.0
1769.5407256195322,168.2770233154297,55,56,0.9821428396045921,2.0
911.9117487445474,120.79258346557617,42,42,0.9999999761904769,2.0
1200.489449635148,139.19821548461914,43,38,1.1315789175900286,2.0
1271.0152923110873,142.68400192260742,47,45,1.0444444212345685,2.0
1247.1105929799378,141.27040100097656,47,46,1.021739108223063,2.0
1374.5411806553602,148.4956512451172,50,51,0.9803921376393699,2.0
1303.0632073245943,144.39210510253906,51,52,0.9807692119082845,2.0
1118.3426331207156,133.8512725830078,48,48,0.9999999791666672,2.0
1125.741030773148,134.52162551879883,47,46,1.021739108223063,2.0
1291.634989272803,143.79727172851562,47,46,1.021739108223063,2.0
1742.4985954705626,167.11071014404297,45,48,0.9374999804687505,2.0
1542.7886456912383,157.12576293945312,55,56,0.9821428396045921,2.0
1508.900165580213,155.42057037353516,55,55,0.9999999818181822,2.0
1387.4113363083452,148.9983253479004,44,45,0.9777777560493832,2.0
1749.5029760766774,167.75534439086914,50,54,0.9259259087791499,2.0
1141.932426314801,135.2462272644043,49,49,0.9999999795918372,2.0
1529.4042396470904,156.4932403564453,45,47,0.9574467881394301,2.0
1598.6280298866332,160.04747772216797,50,52,0.9615384430473377,2.0
1310.7853483892977,144.82876586914062,52,53,0.9811320569597726,2.0
1527.9539207220078,156.3970947265625,53,54,0.9814814633058989,2.0
1503.1742297708988,155.3557891845703,55,56,0.9821428396045921,2.0
1179.899995483458,137.41842651367188,50,50,0.9999999800000005,2.0
1095.8524694340304,132.4228515625,47,48,0.9791666462673616,2.0
1283.206735694781,143.2878303527832,43,43,0.9999999767441866,2.0
1414.9342758553103,150.5216064453125,48,50,0.9599999808000005,2.0
1441.8403458585963,152.05499267578125,52,54,0.9629629451303159,2.0
1227.9162084572017,140.66732788085938,45,39,1.153846124260356,2.0
1614.143919032067,160.7685089111328,47,49,0.9591836538942112,2.0
1660.6109933108091,163.05238342285156,53,55,0.9636363461157028,2.0
1421.7608870267868,150.84280395507812,54,54,0.9999999814814818,2.0
1377.5341375069693,148.4619903564453,47,47,0.9999999787234047,2.0
1232.271652881056,140.4741439819336,48,47,1.0212765740153922,2.0
1500.1894924156368,154.93285369873047,53,53,0.9999999811320759,2.0
2311.15263004601,193.6646270751953,47,59,0.7966101559896585,2.0
1098.7015309575945,132.59618759155273,47,48,0.9791666462673616,2.0
1597.8490549270064,159.90692138671875,41,41,0.9999999756097567,2.0
1163.3002589847893,136.47145462036133,49,49,0.9999999795918372,2.0
1308.649958469905,144.95860290527344,49,46,1.0652173681474486,2.0
1574.1003133850172,158.9779396057129,56,54,1.0370370178326478,2.0
945.6506954953074,123.00653076171875,45,44,1.0227272494834716,2.0
1253.0289665460587,141.90764617919922,44,39,1.1282050992767925,2.0
1117.152906153351,133.70661163330078,44,43,1.0232557901568422,2.0
1239.7028399584815,140.8489532470703,44,45,0.9777777560493832,2.0
1423.9301872700453,150.98981475830078,48,47,1.0212765740153922,2.0
1530.3668806701899,156.5722198486328,55,56,0.9821428396045921,2.0
1869.008608465083,173.03034210205078,52,49,1.0612244681382763,2.0
1553.3937381207943,157.69452285766602,56,56,0.9999999821428575,2.0
1236.5334520787,140.7406463623047,48,49,0.9795918167430242,2.0
1265.5574219562113,142.4032211303711,45,44,1.0227272494834716,2.0
1143.9456845596433,135.3651580810547,44,45,0.9777777560493832,2.0
1707.5280374847353,165.2944793701172,58,59,0.9830508307957486,2.0
1465.483014573343,153.12860870361328,53,53,0.9999999811320759,2.0
1521.4263381659985,156.02240753173828,56,55,1.0181817996694218,2.0
1525.2760897353292,156.31676483154297,56,56,0.9999999821428575,2.0
1035.409208224155,128.73621368408203,46,46,0.9999999782608701,2.0
1237.3337311912328,140.70455169677734,47,47,0.9999999787234047,2.0
1105.079660076648,133.4039134979248,43,38,1.1315789175900286,2.0
1486.664256118238,154.26385116577148,44,43,1.0232557901568422,2.0
1462.9585588239133,153.84607696533203,40,47,0.8510638116794934,2.0
1198.5836026985198,138.5899772644043,50,50,0.9999999800000005,2.0
1222.2202322827652,139.8515968322754,46,46,0.9999999782608701,2.0
1405.9898862326518,150.01369094848633,48,46,1.0434782381852556,2.0
1197.842241620645,138.4611930847168,47,48,0.9791666462673616,2.0
1245.5726719070226,141.31377792358398,43,45,0.9555555343209882,2.0
1369.2233486082405,148.11602020263672,48,46,1.0434782381852556,2.0
1657.9718008544296,162.89638900756836,49,50,0.9799999804000005,2.0
1368.0697700893506,148.0455780029297,50,51,0.9803921376393699,2.0
1564.8782449364662,158.33076095581055,51,49,1.0408163052894632,2.0
1555.240675933659,157.89734268188477,55,56,0.9821428396045921,2.0
1780.2691022269428,168.7972412109375,48,49,0.9795918167430242,2.0
1725.1237301938236,166.42044830322266,56,58,0.9655172247324617,2.0
1540.0338709279895,157.37102127075195,53,50,1.0599999788000005,2.0
1674.5330858901143,163.70523071289062,55,55,0.9999999818181822,2.0
802.8008722476661,113.43484497070312,40,39,1.0256409993425386,2.0
1382.770593252033,148.90895080566406,45,42,1.0714285459183681,2.0
990.3312767995521,125.8906364440918,43,43,0.9999999767441866,2.0
960.4962863493711,123.97321891784668,44,43,1.0232557901568422,2.0
995.1646221326664,126.35463905334473,45,44,1.0227272494834716,2.0
1121.6310139596462,134.00784301757812,47,46,1.021739108223063,2.0
1257.312653819099,141.8358154296875,49,49,0.9999999795918372,2.0
1217.3722691833973,139.88376235961914,44,40,1.0999999725000007,2.0
1600.4482124317437,160.24746704101562,48,45,1.0666666429629637,2.0
1614.8295545950532,160.75079345703125,56,56,0.9999999821428575,2.0
2189.222468033433,189.37986755371094,49,60,0.8166666530555559,2.0
1088.9223414380103,132.06228828430176,47,46,1.021739108223063,2.0
1444.2690603444353,152.0148162841797,52,53,0.9811320569597726,2.0
1604.6040392573923,160.24799346923828,56,57,0.9824561231148049,2.0
1535.6772362664342,156.76457595825195,55,55,0.9999999818181822,2.0
1540.5411704694852,157.09575271606445,53,51,1.039215665897732,2.0
1628.8034024834633,161.43759155273438,52,51,1.0196078231449448,2.0
1415.4708574870601,150.4909782409668,50,51,0.9803921376393699,2.0
1570.665246100165,158.55917739868164,51,50,1.0199999796000006,2.0
1476.5996298147365,153.7062225341797,52,52,0.9999999807692311,2.0
1518.5613195300102,155.94351196289062,54,54,0.9999999814814818,2.0
2191.3487044349313,190.14739990234375,48,61,0.7868852330018815,2.0
1123.0818045511842,134.10469818115234,48,47,1.0212765740153922,2.0
1694.767873163335,164.80142211914062,53,50,1.0599999788000005,2.0
1607.1386430459097,160.44529724121094,57,57,0.9999999824561407,2.0
1918.8395336866379,175.31983947753906,48,50,0.9599999808000005,2.0
1716.8485460951924,166.10902404785156,56,58,0.9655172247324617,2.0
1471.4350035823882,153.4404182434082,44,44,0.9999999772727278,2.0
1691.4422579500824,164.51626586914062,53,54,0.9814814633058989,2.0
1249.1915013603866,141.39763641357422,51,51,0.9999999803921573,2.0
1110.1445711608976,133.27606201171875,43,43,0.9999999767441866,2.0
1317.9513496700674,145.22361755371094,46,45,1.0222221995061733,2.0
1520.2281585410237,156.08587646484375,55,53,1.0377358294766825,2.0
2112.1127138845623,187.5484504699707,46,62,0.7419354719042666,2.0
1130.9777863174677,134.54497528076172,48,47,1.0212765740153922,2.0
1455.0639545023441,152.6818733215332,45,47,0.9574467881394301,2.0
1584.1795857734978,159.26622772216797,49,51,0.9607842948865825,2.0
1374.3170395568013,148.2954216003418,53,53,0.9999999811320759,2.0
1279.738720833324,143.09572982788086,48,49,0.9795918167430242,2.0
1152.3819608986378,135.84027099609375,43,42,1.0238094994331073,2.0
1589.9431961225346,159.50866317749023,49,49,0.9999999795918372,2.0
1511.6547087281942,155.68870544433594,55,55,0.9999999818181822,2.0
1900.7869196143001,174.46929931640625,48,51,0.9411764521337951,2.0
1573.631307888776,158.6940689086914,56,56,0.9999999821428575,2.0
1196.6155293881893,138.3757095336914,44,45,0.9777777560493832,2.0
1267.6553286984563,142.4302520751953,45,44,1.0227272494834716,2.0
1412.561682060361,150.34677124023438,54,54,0.9999999814814818,2.0
1670.5848579779267,163.57403564453125,57,56,1.0178571246811228,2.0
2209.4683987274766,190.55005645751953,48,61,0.7868852330018815,2.0
1055.844431862235,130.0574836730957,47,45,1.0444444212345685,2.0
1488.0062142629176,154.3047637939453,49,49,0.9999999795918372,2.0
1207.2346928566694,138.99843978881836,47,47,0.9999999787234047,2.0
1581.9848408848047,159.11238861083984,52,51,1.0196078231449448,2.0
1355.5281158881262,147.2713508605957,50,50,0.9999999800000005,2.0
1356.6985686719418,147.75607299804688,48,43,1.1162790438074641,2.0
1742.4650104669854,166.99915313720703,57,56,1.0178571246811228,2.0
899.442615184933,120.00929641723633,42,41,1.0243902189173117,2.0
1206.2847795635462,139.20568466186523,42,39,1.0769230493096655,2.0
0.9158995449542999,3.8394775390625,2,1,1.9999980000020001,2.0
1643.4940875396132,162.26280975341797,52,50,1.0399999792000005,2.0
1596.9575095865875,159.93865966796875,57,57,0.9999999824561407,2.0
1948.5882587134838,176.57209014892578,52,52,0.9999999807692311,2.0
1585.5011695008725,159.60598373413086,54,57,0.9473684044321333,2.0
1202.4622559770942,138.70714569091797,48,48,0.9999999791666672,2.0
1111.5749058369547,133.4720001220703,48,47,1.0212765740153922,2.0
1057.1563338451087,130.3573818206787,41,38,1.0789473400277017,2.0
1307.0969576733187,144.62268829345703,50,51,0.9803921376393699,2.0
1215.3956983322278,139.51641082763672,49,49,0.9999999795918372,2.0
1164.62468744535,136.50642776489258,39,39,0.999999974358975,2.0
1141.0731803141534,135.28203964233398,48,48,0.9999999791666672,2.0
1428.3451537191868,151.2019920349121,53,52,1.019230749630178,2.0
1286.1597046405077,143.97119903564453,48,45,1.0666666429629637,2.0
1219.3417029017583,139.68203735351562,48,47,1.0212765740153922,2.0
1092.4647849053144,132.66583633422852,44,39,1.1282050992767925,2.0
1587.3704107869416,159.45492553710938,52,50,1.0399999792000005,2.0
1478.7629394605756,153.82349395751953,52,52,0.9999999807692311,2.0
1509.837840743363,155.51962280273438,54,53,1.0188679053043792,2.0
2310.532600477338,193.88147735595703,48,59,0.8135593082447575,2.0
1171.842955391854,136.94100189208984,49,50,0.9799999804000005,2.0
1943.196817357093,176.51631927490234,45,49,0.9183673281965852,2.0
1157.0120816268027,136.06185913085938,49,49,0.9999999795918372,2.0
1490.0686336504295,154.42791748046875,55,55,0.9999999818181822,2.0
1465.909890331328,153.1494140625,50,49,1.0204081424406501,2.0
1735.9975089570507,166.68595504760742,48,49,0.9795918167430242,2.0
1514.0782251171768,155.70618057250977,50,51,0.9803921376393699,2.0
1405.4109419621527,149.99694061279297,53,53,0.9999999811320759,2.0
1284.627349505201,143.38195037841797,50,49,1.0204081424406501,2.0
1418.7289836946875,150.66612243652344,47,48,0.9791666462673616,2.0
1175.4700224399567,137.3764877319336,47,45,1.0444444212345685,2.0
1227.8542712470517,140.2228889465332,50,49,1.0204081424406501,2.0
1666.9050644673407,163.41983032226562,56,58,0.9655172247324617,2.0
1619.6011157948524,161.12203979492188,57,57,0.9999999824561407,2.0
1734.5767971929163,166.65413665771484,51,52,0.9807692119082845,2.0
1404.9612379036844,150.02751922607422,52,51,1.0196078231449448,2.0
1721.5453502051532,166.0551986694336,59,60,0.9833333169444448,2.0
1714.8898933697492,165.7308120727539,56,57,0.9824561231148049,2.0
1689.5189750343561,164.79295349121094,58,55,1.0545454353719013,2.0
1393.423820566386,149.55244827270508,54,53,1.0188679053043792,2.0
1486.1374918036163,154.2552032470703,44,46,0.9565217183364845,2.0
1755.2612728588283,167.71551513671875,53,55,0.9636363461157028,2.0
1248.2280467227101,141.38675689697266,51,51,0.9999999803921573,2.0
1803.4525716602802,170.04253387451172,44,47,0.9361701928474427,2.0
1189.9437650367618,137.98716735839844,49,50,0.9799999804000005,2.0
1312.3873743265867,144.90833282470703,52,51,1.0196078231449448,2.0
1381.3651570007205,148.82450103759766,53,54,0.9814814633058989,2.0
2020.2058992898092,179.8011131286621,51,52,0.9807692119082845,2.0
1371.9533289363608,148.17513275146484,48,47,1.0212765740153922,2.0
1706.0891166627407,165.36251831054688,59,59,0.9999999830508478,2.0
1664.8364769369364,163.23201751708984,57,58,0.9827586037455414,2.0
1568.6092730853707,158.4496726989746,54,55,0.9818181639669425,2.0
1586.326260510832,159.317138671875,56,56,0.9999999821428575,2.0
1587.106424510479,159.4848861694336,49,46,1.0652173681474486,2.0
1208.584574483335,139.22635650634766,50,49,1.0204081424406501,2.0
2009.8886058293283,180.89545440673828,43,54,0.7962962815500689,2.0
1098.069091271609,132.66644477844238,47,46,1.021739108223063,2.0
1148.8318470735103,135.5926055908203,43,43,0.9999999767441866,2.0
1383.787757333368,148.83719635009766,48,47,1.0212765740153922,2.0
1538.0158571470529,156.99081420898438,54,55,0.9818181639669425,2.0
1607.7976244539022,160.43714141845703,57,57,0.9999999824561407,2.0
1618.963691810146,160.95319366455078,55,55,0.9999999818181822,2.0
1419.9375126585364,150.86654663085938,54,53,1.0188679053043792,2.0
1441.62458980456,152.1231689453125,52,54,0.9629629451303159,2.0
1544.8845695778728,157.22669982910156,55,55,0.9999999818181822,2.0
1528.5898182168603,156.45177459716797,46,45,1.0222221995061733,2.0
1301.6730989031494,144.71351623535156,48,45,1.0666666429629637,2.0
1799.6346297431737,169.691650390625,55,55,0.9999999818181822,2.0
812.0727988891304,114.07922554016113,39,38,1.0263157624653747,2.0
1134.3199947923422,135.4361915588379,44,37,1.1891891570489417,2.0
988.5243259258568,125.77151107788086,43,43,0.9999999767441866,2.0
1237.5433450117707,141.05238342285156,46,43,1.0697674169821532,2.0
1444.8742693718523,152.0467300415039,47,47,0.9999999787234047,2.0
1859.4603433394805,172.4876480102539,55,56,0.9821428396045921,2.0
798.3588330093771,113.26459884643555,41,40,1.0249999743750007,2.0
1061.1752504631877,130.71159744262695,42,37,1.135135104455808,2.0
3148.1203766539693,224.43289184570312,78,78,0.9999999871794873,2.0
1063.9886894263327,130.47583770751953,47,46,1.021739108223063,2.0
1421.3868744047359,150.81051635742188,48,48,0.9999999791666672,2.0
1353.1855728290975,147.18341064453125,49,49,0.9999999795918372,2.0
1575.9973639547825,158.94151306152344,55,54,1.0185184996570649,2.0
2245.899639572948,191.68660354614258,48,60,0.7999999866666669,2.0
1145.232057634741,135.38287353515625,49,48,1.0208333120659727,2.0
1764.8473346494138,168.26837158203125,40,45,0.888888869135803,2.0
1221.7335990928113,139.82775497436523,50,50,0.9999999800000005,2.0
953.7750201672316,123.6669864654541,44,43,1.0232557901568422,2.0
2202.710871029645,188.92364883422852,48,58,0.8275861926278243,2.0
1553.9040047079325,157.71546936035156,55,54,1.0185184996570649,2.0
2190.9330089092255,189.53992462158203,47,61,0.7704917906476756,2.0
1094.020332455635,132.3647003173828,46,46,0.9999999782608701,2.0
1437.2090764790773,151.66633987426758,54,54,0.9999999814814818,2.0
1715.6618013381958,165.69361877441406,48,48,0.9999999791666672,2.0
1399.0921646505594,149.86740112304688,50,47,1.0638297645993668,2.0
1470.7882068045437,153.45574188232422,47,49,0.9591836538942112,2.0
1782.507811316289,168.9527587890625,50,53,0.9433962086151659,2.0
1415.8713692389429,150.64078903198242,50,51,0.9803921376393699,2.0
1629.50395137351,161.46850204467773,50,50,0.9999999800000005,2.0
1200.7270644046366,138.64496612548828,47,46,1.021739108223063,2.0
1445.565260144882,152.08326721191406,53,52,1.019230749630178,2.0
1659.7185073308647,163.0406265258789,58,59,0.9830508307957486,2.0
1528.4360189605504,156.54293060302734,53,50,1.0599999788000005,2.0
1427.5283444076777,151.21279907226562,54,54,0.9999999814814818,2.0
1436.7122473288327,151.62473678588867,45,45,0.9999999777777784,2.0
1344.5535838119686,146.71140670776367,53,52,1.019230749630178,2.0
1624.1988777443767,161.89356231689453,43,50,0.8599999828000003,2.0
1426.0210272939876,151.11207580566406,47,48,0.9791666462673616,2.0
1107.6994989272207,133.19467544555664,44,46,0.9565217183364845,2.0
1587.9550988450646,159.6172981262207,56,55,1.0181817996694218,2.0
1279.951899036765,143.2715606689453,51,50,1.0199999796000006,2.0
894.5922170747072,119.65402793884277,41,40,1.0249999743750007,2.0
1144.269535817206,135.6271800994873,49,47,1.0425531693073795,2.0
1410.297217133455,150.219482421875,52,52,0.9999999807692311,2.0
1689.6443606428802,164.56805419921875,59,59,0.9999999830508478,2.0
1412.9032156094909,150.54045867919922,51,50,1.0199999796000006,2.0
1457.2576563507318,152.71649169921875,55,54,1.0185184996570649,2.0
1237.3520626593381,140.71208953857422,43,42,1.0238094994331073,2.0
1556.7085566362366,157.82078552246094,46,46,0.9999999782608701,2.0
1738.9740306586027,166.8311004638672,43,46,0.9347825883742916,2.0
1242.457379680127,140.99942016601562,50,50,0.9999999800000005,2.0
1466.6418191995472,153.1888656616211,45,45,0.9999999777777784,2.0
1603.9865955542773,160.20906829833984,52,52,0.9999999807692311,2.0
1282.061926368624,143.22877502441406,51,50,1.0199999796000006,2.0
1632.1259774640203,161.88455963134766,55,57,0.9649122637734691,2.0
1315.561449766159,145.22629165649414,52,53,0.9811320569597726,2.0
1071.1840753108263,131.01995849609375,47,47,0.9999999787234047,2.0
1556.547995697707,157.83663940429688,47,46,1.021739108223063,2.0
1693.340061640367,164.62306594848633,52,53,0.9811320569597726,2.0
1291.2429001238197,143.77666091918945,52,52,0.9999999807692311,2.0
1499.097510304302,155.09646606445312,54,53,1.0188679053043792,2.0
2150.663140065968,187.6178741455078,49,60,0.8166666530555559,2.0
1096.937838345766,132.72554397583008,47,46,1.021739108223063,2.0
1308.8507934845984,144.77054595947266,49,51,0.9607842948865825,2.0
1575.0801842175424,158.9630355834961,56,57,0.9824561231148049,2.0
1269.3925258144736,142.85608673095703,51,50,1.0199999796000006,2.0
1193.563408358954,138.20297241210938,48,49,0.9795918167430242,2.0
1106.8627513162792,133.36931228637695,47,48,0.9791666462673616,2.0
1772.3759938981384,168.40359497070312,47,47,0.9999999787234047,2.0
1311.874638424255,144.88093185424805,50,51,0.9803921376393699,2.0
1402.5165383554995,150.18288040161133,54,54,0.9999999814814818,2.0
1379.5310311317444,148.76037979125977,51,52,0.9807692119082845,2.0
1157.3485274761915,136.57822799682617,44,41,1.0731707055324218,2.0
1589.2787389867008,159.4639434814453,46,47,0.9787233834314174,2.0
1770.4177069962025,168.41490936279297,54,55,0.9818181639669425,2.0
1310.4058444462717,144.79817962646484,52,52,0.9999999807692311,2.0
1531.218728993088,156.64290618896484,48,45,1.0666666429629637,2.0
1314.6006081402302,145.11572265625,52,53,0.9811320569597726,2.0
1535.0176658313721,156.92786407470703,49,51,0.9607842948865825,2.0
1224.4242625571787,139.9673080444336,47,47,0.9999999787234047,2.0
1064.4240096062422,130.86533737182617,44,41,1.0731707055324218,2.0
1243.64312833827,141.07261276245117,48,48,0.9999999791666672,2.0
1128.7472199201584,134.67304229736328,44,41,1.0731707055324218,2.0
1518.135192623362,155.85416412353516,46,45,1.0222221995061733,2.0
1187.8030698206276,138.19894409179688,50,50,0.9999999800000005,2.0
1074.5984881147742,131.89304542541504,37,41,0.9024390023795366,2.0
1679.135363418609,164.07403182983398,57,58,0.9827586037455414,2.0
1756.2951784003526,167.66681671142578,47,48,0.9791666462673616,2.0
1412.9277754537761,150.4170265197754,47,45,1.0444444212345685,2.0
1608.3590749204159,160.46297454833984,53,54,0.9814814633058989,2.0
1585.7453820016235,159.39010620117188,56,55,1.0181817996694218,2.0
1095.8061086535454,132.58838081359863,48,46,1.0434782381852556,2.0
1204.6280650496483,139.09086990356445,41,37,1.1081080781592412,2.0
931.8639462962747,122.16704177856445,43,42,1.0238094994331073,2.0
1468.8019673712552,153.34841918945312,54,55,0.9818181639669425,2.0
1334.7846489818767,146.20425033569336,50,51,0.9803921376393699,2.0
1302.6214399449527,144.39187240600586,52,51,1.0196078231449448,2.0
1364.9379637846723,147.79591751098633,54,54,0.9999999814814818,2.0
1098.0568175278604,132.5716667175293,46,47,0.9787233834314174,2.0
1742.8981205355376,166.99215698242188,45,45,0.9999999777777784,2.0
1215.54533964023,139.4769630432129,50,50,0.9999999800000005,2.0
1138.8568535391241,135.03314208984375,43,42,1.0238094994331073,2.0
1249.7665783818811,141.46372985839844,45,44,1.0227272494834716,2.0
1598.0661619342864,159.90369415283203,55,56,0.9821428396045921,2.0
2340.071888975799,194.880859375,50,60,0.8333333194444447,2.0
1108.3320835456252,133.17229843139648,48,47,1.0212765740153922,2.0
1270.3657800592482,142.65151977539062,50,50,0.9999999800000005,2.0
1515.2711913958192,155.7149658203125,54,54,0.9999999814814818,2.0
1328.8109873719513,145.81248474121094,51,51,0.9999999803921573,2.0
1865.622740790248,173.1590576171875,41,47,0.8723404069714807,2.0
1274.2986497376114,142.81416702270508,51,51,0.9999999803921573,2.0
1608.8616586420685,160.5034294128418,49,48,1.0208333120659727,2.0
1284.8177137542516,143.4831886291504,51,50,1.0199999796000006,2.0
1458.1730814278126,153.52845001220703,44,49,0.8979591653477722,2.0
1580.635421153158,159.05926513671875,56,57,0.9824561231148049,2.0
1445.6967227198184,152.0909423828125,53,53,0.9999999811320759,2.0
1357.380166657269,147.37472534179688,52,52,0.9999999807692311,2.0
1313.105982106179,145.2081756591797,51,50,1.0199999796000006,2.0
1653.4421630138531,162.65789794921875,52,52,0.9999999807692311,2.0
1753.541110701859,167.6180191040039,59,59,0.9999999830508478,2.0
1948.5963904857635,176.58548736572266,49,50,0.9799999804000005,2.0
1593.280881203711,159.6923828125,55,56,0.9821428396045921,2.0
1476.835080863908,153.7201042175293,46,46,0.9999999782608701,2.0
1510.4669908005744,155.85248565673828,48,52,0.9230769053254442,2.0
1259.5995653606951,142.24440002441406,52,51,1.0196078231449448,2.0
1313.9347097836435,145.01463317871094,48,48,0.9999999791666672,2.0
1743.2387951100245,167.2306022644043,49,52,0.9423076741863909,2.0
1567.656162088737,158.67066192626953,55,56,0.9821428396045921,2.0
1827.1710843332112,171.13315200805664,61,61,0.9999999836065577,2.0
1214.8198577724397,139.59766387939453,45,47,0.9574467881394301,2.0
1185.8033421561122,137.9433822631836,42,40,1.0499999737500008,2.0
1448.7844367586076,152.25605010986328,54,54,0.9999999814814818,2.0
1468.8879435602576,153.35905838012695,53,53,0.9999999811320759,2.0
2174.7984912097454,188.13429260253906,49,60,0.8166666530555559,2.0
1069.9902512785047,131.09785842895508,47,46,1.021739108223063,2.0
1753.5725556313992,167.6162338256836,44,47,0.9361701928474427,2.0
1181.0156845543534,137.4748992919922,49,50,0.9799999804000005,2.0
1333.023720299825,146.044921875,52,52,0.9999999807692311,2.0
1696.3260085247457,164.77056503295898,58,58,0.999999982758621,2.0
1595.3624819573015,159.78992462158203,50,49,1.0204081424406501,2.0
1939.6459669200704,176.22894287109375,50,52,0.9615384430473377,2.0
1603.5957074165344,160.45560455322266,48,52,0.9230769053254442,2.0
1571.7978172637522,158.5836944580078,47,46,1.021739108223063,2.0
1721.913334472105,166.02188110351562,53,54,0.9814814633058989,2.0
1408.8979289792478,150.1834716796875,54,54,0.9999999814814818,2.0
1476.456353219226,153.71121215820312,53,53,0.9999999811320759,2.0
1794.4972921134904,169.4625473022461,51,52,0.9807692119082845,2.0
1759.0514488965273,167.83302307128906,59,60,0.9833333169444448,2.0
1683.5969215221703,164.26456451416016,59,59,0.9999999830508478,2.0
1390.2490194886923,149.17020416259766,50,52,0.9615384430473377,2.0
1117.6637991890311,133.80541229248047,42,41,1.0243902189173117,2.0
1622.614054732956,161.1396369934082,50,50,0.9999999800000005,2.0
1218.4453073274344,139.74829864501953,48,47,1.0212765740153922,2.0
1650.1641408931464,162.49434661865234,48,48,0.9999999791666672,2.0
1849.9335622936487,172.17003631591797,55,57,0.9649122637734691,2.0
1258.8746819756925,141.96123886108398,51,52,0.9807692119082845,2.0
1544.3454069122672,157.2043800354004,48,48,0.9999999791666672,2.0
1178.845153604634,137.40221786499023,48,46,1.0434782381852556,2.0
1704.0827486682683,165.1333236694336,53,52,1.019230749630178,2.0
1400.0073284124956,149.7378273010254,50,51,0.9803921376393699,2.0
1697.0887320991606,164.78301239013672,52,52,0.9999999807692311,2.0
1482.7427533427253,154.0953598022461,51,50,1.0199999796000006,2.0
1283.410735248588,144.0166015625,49,44,1.113636338326447,2.0
1630.2954301424325,161.53771209716797,55,54,1.0185184996570649,2.0
922.0674507692456,121.46491432189941,44,44,0.9999999772727278,2.0
1237.7430585287511,140.93999481201172,42,38,1.105263128808865,2.0
1247.679480548948,141.43995666503906,42,39,1.0769230493096655,2.0
1059.344472464174,130.21891593933105,46,46,0.9999999782608701,2.0
1.2987985610961914,4.55859375,2,2,0.99999950000025,2.0
1528.9257997982204,156.41075897216797,55,55,0.9999999818181822,2.0
2198.1153170615435,189.47109985351562,47,60,0.783333320277778,2.0
1130.355888972059,134.48898696899414,48,48,0.9999999791666672,2.0
1197.6891662813723,138.43071746826172,48,48,0.9999999791666672,2.0
1169.1714881919324,136.82395553588867,42,40,1.0499999737500008,2.0
1072.9389332421124,131.13823127746582,46,45,1.0222221995061733,2.0
2393.41522821784,196.69304656982422,54,63,0.8571428435374152,2.0
1434.93258972466,151.55279922485352,52,51,1.0196078231449448,2.0
